,Image,Text
235,AHTD3A0063_Para2_1.png,تتركز روائع أفكار ونظريات كونفوشيوس في الحوارات المكون من عشرين مقالا
236,AHTD3A0063_Para2_2.png,والحوارات عبارة عن مختارات من أقوال كونفوشيوس وبعض تسجيلات
237,AHTD3A0063_Para2_3.png,لأقوال وأعمال تلاميذه  ترك هذا الكتاب تأثيرا عميقا وعظيما في تاريخ الصين
238,AHTD3A0063_Para2_4.png,يسجل كتاب الحوارات جوهر الفكر الكونفوشي وهو مفهوم رن
239,AHTD3A0063_Para2_5.png,أي الروح الإنسانية أو التراحم الذي أصبح محور الفكر الكونفوشي
240,AHTD3A0063_Para3_3.png,وأكد على وجوب أن يكون الحاكم قدوة في الالتزام بالقانون والنظام
241,AHTD3A0063_Para3_4.png,ودعا كونفوشيوس إلى الإخلاص والتسامح في التعامل بين الناس وإلى حب
242,AHTD3A0063_Para3_5.png,الآخر واحترام الذات
243,AHTD3A0065_Para2_1.png,معهد كونفوشيوس مشروع حكومي صيني غير هادف
244,AHTD3A0065_Para2_2.png,للربح الغرض منه إقامة فروع للمعهد خارج الصين لتعليم
245,AHTD3A0065_Para2_3.png,اللغة الصينية ونشر الثقافة الصينية من أجل نشر التفاهم
246,AHTD3A0065_Para2_4.png,وعلاقات الصداقة بين مختلف دول العالم والصين من أجل
247,AHTD3A0065_Para2_5.png,تعزيز السلم والتنمية المستدامة في العالم  يقع المقر الرئيسي
248,AHTD3A0065_Para2_6.png,للمعهد في بكين وتتعاون الصين مع جامعات
249,AHTD3A0069_Para2_1.png,ثمة اختلافات واضحة بين الفخاريات التي اكتشفت في أطلال ماتشياو ونظيراتها
250,AHTD3A0069_Para2_2.png,المكتشفة في السهول الوسطى فالأولى تتميز بروعة الشكل ودقة الصنعة
251,AHTD3A0069_Para2_3.png,وتشير الدلائل الأثرية إلى أنه عندما بدأ سكان السهول الوسطى في الصين
252,AHTD3A0069_Para2_5.png,يستخدمون الأواني الفخارية وهذا في رأي العلماء دليل
253,AHTD3A0069_Para3_3.png,تتجاوز مساحته  ألف متر مربع اكتشفت آثار قديمة تعتبر مجموعة نادرة
254,AHTD3A0069_Para3_4.png,في أوساط علم الآثار القديمة بالعالم  في سنة  أطلق علماء الآثار
255,AHTD3A0069_Para3_5.png,الصينيون
256,AHTD3A0070_Para2_2.png,مينهانغ التي بدأ تاريخها مع أسرة سونغ الشمالية م
257,AHTD3A0070_Para2_3.png,وبلغت أوج نموها وتقدمها في زمن أسرتي مينغ وتشينغ  على مدى ألف سنة
258,AHTD3A0070_Para2_4.png,ظلت مينهانغ ملتقى للتجار والثقافات الإنسانية وجمعت من
259,AHTD3A0070_Para2_5.png,التراث الثقافي الكثير مما جعلها مهد ثقافة شانغهاى
260,AHTD3A0070_Para3_2.png,كنوزباو  وتذكر سجلات التاريخ أن هذه البلدة أخذت اسمها من
261,AHTD3A0070_Para3_4.png,بلدة السبعة كنوز أخذت اسمها من كنوز سبعة بالفعل وتحديدا
262,AHTD3A0070_Para3_5.png,هي تمثال فيلاى يمكن ترجمتها إلى العربية
263,AHTD3A0071_Para2_1.png,تذهب أسطورة تمثال بوذا فيلاى وجرس تسوانلاى إلى أنه ذات مرة في قديم
264,AHTD3A0071_Para2_2.png,الزمان هطل المطر في بلدة تشيباو لمدة سبعة أيام متواصلة حتى فاض الخندق المائي
265,AHTD3A0071_Para2_3.png,لمعبد تشيباو في جوف الليل شق السماء برق خاطف تبعته أصوات رعد مجلجل  وسقط
266,AHTD3A0071_Para2_4.png,من السماء جسم في ساحة معبد تشيباو وفي ذات
267,AHTD3A0071_Para3_2.png,لبوذا منتصبا في ساحة المعبد بطول أربعة أمتار وجرسا كبيرا يتصدر بوابة
268,AHTD3A0071_Para3_3.png,المعبد بطول متر وتسعين سنتيمترا وتحكي الأسطورة أن رئيس المعبد أمر الرهبان
269,AHTD3A0071_Para3_4.png,بنقل التمثال الحديدي لبوذا إلى قاعة دونغشنغ بجنوب البلدة وصار يسمى تمثال
270,AHTD3A0071_Para3_5.png,بوذا فيلاى
271,AHTD3A0075_Para2_3.png,شجرة عمرها أكثر من مائة سنة  فيها أشجار باسقة وأخرى متشابكة الأغصان أو تنبت
272,AHTD3A0075_Para2_4.png,أفنانا جديدة مشكلة صورة بدائية مفعمة بالنشاط للنظام الإيكولوجي القديم  الأحجار
273,AHTD3A0075_Para2_5.png,الضخمة
274,AHTD3A0077_Para3_4.png,المائية وحديقة مينهانغ الرياضية وحديقة شينتشوانغ وحديقة مينهانغ
275,AHTD3A0078_Para2_1.png,هل من الممكن لمنطقة حضرية الصناعة هي قاطرة اقتصادها أن تكون
276,AHTD3A0078_Para2_2.png,إيكولوجية أو تبني منطقة إيكولوجية وتحافظ على نموها الاقتصادي
277,AHTD3A0078_Para2_3.png,في نفس الوقت بالنسبة للبعض هذا مستحيل ولكن الذي حدث بالفعل
278,AHTD3A0078_Para2_4.png,هو أن حي مينهانغ نال ألقابا منها الحديقة الوطنية والحي النموذجي
279,AHTD3A0078_Para2_5.png,للتخضير على المستوى الوطني والمنطقة الإيكولوجية الوطنية
280,AHTD3A0078_Para3_1.png,شارع تشونغهوا شيانغتشانغ الكافور الصيني واحد من اثني عشر شارع
281,AHTD3A0078_Para3_2.png,اختارت حكومة شانغهاى أسماءها  هذا الشارع الذي يمتد ر كم وعلى
282,AHTD3A0078_Para3_3.png,جانبيه أشجار الكافور التي تغطيه كله تقريبا يذكرك بشوارع مدينة نانجينغ
283,AHTD3A0078_Para3_4.png,القديمة  مزرعة الغابات مجمع سكني إيكولوجي في بلدة هواتسوا بحي مينهانغ
284,AHTD3A0078_Para3_5.png,يطور ثقافة المزارع الكلاسيكية الأوروبية ويطبق النمط
285,AHTD3A0079_Para2_2.png,والجنكو وغيرهما من الأشجار النادرة إضافة إلى عشرات الأنواع النادرة من الزهور والنباتات
286,AHTD3A0079_Para2_3.png,الاهتمام بالنظام الإيكولوجي وحمايته هو تقدير للطبيعة بالحفاظ على السماء الزرقاء
287,AHTD3A0079_Para2_4.png,والأرض الخضراء والمياه  الصافية والهواء النقي فلا عجب
288,AHTD3A0079_Para3_1.png,بدأ عدد كبير من الشركات ذات الرؤية البعيدة الاستثمار وتأسيس
289,AHTD3A0079_Para3_2.png,المشروعات هنا فزادت سرعة التنمية الاقتصادية لحي مينهانغ فأقيمت به حتى
290,AHTD3A0079_Para3_3.png,الآن عشر حدائق صناعية فوق مستوى المدينة من بينها ست حدائق على المستوى الوطني
291,AHTD3A0079_Para3_4.png,تقع حديقة شينتشوانغ الصناعية في شارع جيندو بحي مينهانغ وهي أقرب
292,AHTD3A0079_Para3_5.png,حديقة صناعية من وسط
293,AHTD3A0080_Para2_1.png,تأسست منطقة مينهانغ للتنمية الاقتصادية والتكنولوجية سنة  وهي واحدة من
294,AHTD3A0080_Para2_2.png,أول منطقتين للتنمية الاقتصادية تأسستا في مدينة شانغهاى  في أغسطس
295,AHTD3A0080_Para2_3.png,سنة  وافق مجلس الدولة الصيني على تحويلها إلى منطقة للتنمية الاقتصادية و
296,AHTD3A0080_Para2_4.png,التكنولوجية على المستوى الوطني  حصلت المنطقة على شهادة البيئة وشهادة ضبط
297,AHTD3A0080_Para2_5.png,الجودة  ونالت لقب الحديقة المتميزة
298,AHTD3A0080_Para3_1.png,يقول سون تشاو أمين لجنة الحزب الشيوعي الصيني لحي مينهانغ إذا أحب السكان
299,AHTD3A0080_Para3_2.png,مدينتهم من أعماق قلوبهم ستمتلئ بالنشاط والجاذبية  يقيم في مينهانغ ثمانمائة ألف
300,AHTD3A0081_Para2_1.png,ما لي امرأة صينية تبدو عادية زارت مائة وخمسة وعشرين دولة
301,AHTD3A0081_Para3_1.png,ولدت ما لي في ستينات القرن الماضي بمنطقة جبلية في مقاطعة يوننان
302,AHTD3A0081_Para3_3.png,عاملة تغليف في شركة صينية للاستيراد والتصدير  تقول كنت
303,AHTD3A0081_Para3_4.png,أريد أن أكون محط أنظار الآخرين
304,AHTD3A0082_Para2_4.png,تعاظمت رغبتي في السفر  أردت أن أهرب من الواقع
305,AHTD3A0084_Para2_1.png,تقول كنت أعمل طاهية في أي مطعم صيني فأحقق دخلا كبيرا
306,AHTD3A0084_Para2_2.png,فإذا تجمع معي المال اللازم للسفر واصلت الرحلة  زارت الغابات
307,AHTD3A0084_Para2_3.png,الاستوائية في منطقة نهر الأمازون وجبال الهمالايا وأكبر منطقة للزنوج
308,AHTD3A0084_Para2_4.png,في إفريقيا سويتو وجزيرة سانت بيير   التي لم تطأها
309,AHTD3A0084_Para2_5.png,قدم إنسان ومنطقة الشرق الأوسط التي تصل درجة الحرارة
310,AHTD3A0084_Para3_1.png,تقول ما لي إن السفر مغامرة ولكن التجارب الخطيرة تكون دائما
311,AHTD3A0085_Para2_1.png,تقول ما لي من بين المائة والخمس والعشرين دولة التي زرتها
312,AHTD3A0085_Para2_2.png,أحببت اليمن أكثر فقد عاملني اليمنيون معاملة كبار الزوار
313,AHTD3A0085_Para2_3.png,في مايو  انطلقت من سلطة عمان وبعد ست ساعات
314,AHTD3A0085_Para2_4.png,من السفر في الصحراء كانت على الحدود العمانية اليمنية   بعد أن
315,AHTD3A0085_Para2_5.png,نزلت من السيارة مع الركاب الثلاثة الآخرين توجهت
316,AHTD3A0085_Para2_6.png,نحو
317,AHTD3A0085_Para3_3.png,الدخول لي  أتم الموظف المسؤول الإجراءات بأدب جم ثم أخرج
318,AHTD3A0085_Para3_4.png,من حافظة نقوده ألفي ريال يمني وهي تساوي عشرة دولارات
319,AHTD3A0086_Para2_1.png,خلال سفرها كان يرافقها شرطي مسلح يتغير عند كل مخفر شرطة  بعد تسع
320,AHTD3A0086_Para2_2.png,ساعات من السفر وصلت إلى بلدة سيئون  ما إن عرف أهل البلدة
321,AHTD3A0086_Para2_3.png,بقدوم المرأة الصينية حتى بادروا وتسابقوا لدعوتها للإقامة في بيوتهم
322,AHTD3A0086_Para2_4.png,وتناول طعامهم  لاحظت ما لي أن الفوضى تعم هذه البلدة
323,AHTD3A0086_Para2_5.png,وأن كثيرا من بنايتها غير
324,AHTD3A0086_Para3_1.png,بالقرب من مدينة صنعاء القديمة توجد مقبرة الصينيين الذين ضحوا بحياتهم
325,AHTD3A0086_Para3_2.png,أثناء بناء طريق صنعاء الحديدة على البحر الأحمر في سبعينات وثمانينات
326,AHTD3A0086_Para3_3.png,القرن العشرين  لقد بذل كثير من المهندسين والعمال الصينيين دماءهم وعرقهم
327,AHTD3A0086_Para3_4.png,في سبيل تحسين ظروف معيشة أبناء اليمن  في اليمن سمعت ما لي مرارا
328,AHTD3A0086_Para3_5.png,اليمنيين يرددون عبارة الصينيون طيبون
329,AHTD3A0088_Para2_1.png,في الثامن من يوليو  انطلقت ما لي من ميناء مورمانسك بشمالي
